1133;949
251;560
251;1298
249;560
249;1298
250;560
250;1298
1133;560
1133;1298
211;796
211;1647
211;1596
165;358
165;172
165;1023
165;1032
165;1610
165;812
165;813
165;1654
165;1655
165;1406
276;1368
276;1682
276;1316
281;1368
281;1682
281;1316
1167;1368
1167;1682
1167;1316
276;913
281;913
1167;913
425;1059
425;1629
425;1630
425;1259
425;240
425;23
425;24
183;627
183;584
282;751
11;751
874;751
307;1289
452;1310
452;1314
452;1321
452;1046
452;1048
1555;1034
1555;1035
1555;1144
335;833
335;832
334;833
334;832
335;470
335;471
335;949
335;1344
335;1059
334;470
334;471
334;949
334;1344
334;1059
255;608
1141;608
255;1529
255;470
255;471
255;1344
1141;1529
1141;470
1141;471
1141;1344
313;113
522;113
1272;113
552;1105
552;1529
552;949
844;1105
844;1529
844;949
1697;1105
1697;1529
1697;949
1698;1105
1698;1529
1698;949
1699;1105
1699;1529
1699;949
845;975
845;1629
845;1630
845;1529
845;470
845;471
845;1344
845;1105
845;1425
845;949
249;975
249;1629
249;1630
249;1529
249;470
249;471
249;1344
249;1105
249;1425
249;949
250;975
250;1629
250;1630
250;1529
250;470
250;471
250;1344
250;1105
250;1425
250;949
251;975
251;1629
251;1630
251;1529
251;470
251;471
251;1344
251;1105
251;1425
251;949
1133;975
1133;1629
1133;1630
1133;1529
1133;470
1133;471
1133;1344
1133;1105
1133;1425
1133;949
845;1610
845;812
845;813
845;1654
845;1655
845;627
249;1610
249;812
249;813
249;1654
249;1655
249;627
250;1610
250;812
250;813
250;1654
250;1655
250;627
251;1610
251;812
251;813
251;1654
251;1655
251;627
1133;1610
1133;812
1133;813
1133;1654
1133;1655
1133;627
845;358
845;1406
249;358
249;1406
250;358
250;1406
251;358
251;1406
1133;358
1133;1406
47;1368
46;1368
47;584
47;1374
46;584
46;1374
47;397
46;397
723;627
723;584
1616;627
1616;584
825;913
825;1310
825;1314
825;1321
825;870
364;913
364;1310
364;1314
364;1321
364;870
325;913
111;949
111;1059
58;949
58;1059
59;949
59;1059
13;1406
13;637
13;1496
13;1610
13;812
13;813
13;1654
13;1655
13;1147
13;1529
13;949
825;1667
825;1240
364;1667
364;1240
1523;338
57;1629
57;1630
57;949
636;1037
636;1494
513;1059
513;1406
1194;1610
1194;1629
1194;812
1194;813
1194;1630
1194;1654
1194;1655
1194;1259
565;1610
565;1629
565;812
565;813
565;1630
565;1654
565;1655
565;1259
566;1610
566;1629
566;812
566;813
566;1630
566;1654
566;1655
566;1259
1438;1610
1438;1629
1438;812
1438;813
1438;1630
1438;1654
1438;1655
1438;1259
168;1610
168;812
168;813
168;1654
168;1655
168;1406
168;1046
168;1048
168;1354
168;989
168;995
168;998
168;1002
168;1006
168;1009
168;949
168;1529
168;1259
168;1688
168;1687
168;436
168;1161
168;1314
168;1315
168;874
168;11
316;989
316;995
316;998
316;1002
316;1009
316;981
960;989
960;995
960;998
960;1002
960;1009
960;981
436;1629
436;1630
436;1610
436;812
436;813
436;1654
436;1655
1314;1629
1314;1630
1314;1610
1314;812
1314;813
1314;1654
1314;1655
1315;1629
1315;1630
1315;1610
1315;812
1315;813
1315;1654
1315;1655
651;832
651;1189
782;678
782;677
782;1535
832;678
832;677
832;1535
1359;678
1359;677
1359;1535
295;1610
295;812
295;813
295;1654
295;1655
295;637
295;1496
832;1610
832;812
832;813
832;1654
832;1655
832;637
832;1496
722;627
722;584
408;627
408;584
946;401
946;400
946;1260
946;1425
946;358
479;627
479;584
765;627
765;584
267;358
267;584
272;470
272;471
272;949
272;1344
272;1059
11;470
11;471
11;949
11;1344
11;1059
874;470
874;471
874;949
874;1344
874;1059
289;1273
289;1629
289;1630
289;358
289;1046
289;1048
289;1629
289;1630
289;358
723;627
723;584
1019;627
1019;584
1020;627
1020;584
1251;1529
1251;470
1251;471
1251;1344
1251;1034
1251;1035
1251;1034
1251;1035
39;40
39;1065
39;1451
39;1066
39;1067
857;1425
857;949
1710;1425
1710;949
857;1368
1710;1368
857;802
857;812
857;813
857;1043
857;1654
857;1655
1710;802
1710;812
1710;813
1710;1043
1710;1654
1710;1655
140;1536
169;1536
732;1629
732;1630
732;1147
408;1629
408;1630
408;1147
826;1629
826;1630
826;1147
732;1059
732;1629
732;1630
732;1259
408;1059
408;1629
408;1630
408;1259
826;1059
826;1629
826;1630
826;1259
732;358
732;637
732;1496
408;358
408;637
408;1496
826;358
826;637
826;1496
118;866
118;1469
118;164
118;168
727;866
727;1469
727;164
727;168
1581;866
1581;1469
1581;164
1581;168
594;913
594;980
58;913
58;980
59;913
59;980
65;913
65;980
555;866
555;1469
555;164
555;168
300;1368
11;1368
874;1368
1293;1624
1293;387
11;1624
11;387
874;1624
874;387
449;1496
1319;1496
684;1336
154;303
154;953
154;183
260;303
260;953
260;183
154;1553
154;752
260;1553
260;752
977;1529
977;470
977;471
977;1344
5;1529
5;470
5;471
5;1344
327;1529
327;470
327;471
327;1344
28;1046
28;1048
28;1368
28;974
28;989
28;995
28;998
28;1002
28;1009
28;1310
28;1314
28;1321
28;1451
28;913
28;1310
28;1314
28;1321
28;1629
28;1630
28;1529
1;1372
371;1372
5;1372
1;1275
1;11
1;874
371;1275
371;11
371;874
5;1275
5;11
5;874
1;1275
1;11
1;874
371;1275
371;11
371;874
5;1275
5;11
5;874
791;1406
791;796
791;1647
502;1425
502;637
502;1496
1375;1425
1375;637
1375;1496
502;1616
502;245
502;753
1375;1616
1375;245
1375;753
737;13
798;13
799;13
800;13
599;401
599;400
599;637
599;1496
599;69
659;1105
659;949
585;1105
585;949
659;1610
659;812
659;813
659;1654
659;1655
659;627
585;1610
585;812
585;813
585;1654
585;1655
585;627
659;1610
659;812
659;813
659;1654
659;1655
659;1406
585;1610
585;812
585;813
585;1654
585;1655
585;1406
504;1629
504;1630
504;949
504;1046
504;1048
504;1368
504;974
504;989
504;995
504;998
504;1002
504;1009
504;1310
504;1314
504;1321
504;1451
504;913
504;1310
504;1314
504;1321
504;30
504;812
504;813
504;1654
504;1655
504;1037
504;627
504;1226
504;401
116;1610
116;1629
116;812
116;813
116;1630
116;1654
116;1655
116;1147
116;1610
116;812
116;813
116;1654
116;1655
116;1059
116;1629
116;1630
116;1105
683;1629
683;1630
683;949
314;1310
314;1314
314;1321
314;1046
314;1048
248;1425
248;1147
150;974
150;989
150;995
150;998
150;1002
150;1009
150;1451
138;975
138;949
621;975
621;949
623;1610
623;812
623;813
623;1654
623;1655
623;637
623;1496
623;1610
623;812
623;813
623;1654
623;1655
623;1177
623;401
623;400
623;1059
623;627
120;627
120;584
61;627
61;584
120;584
120;518
61;584
61;518
700;1629
700;1630
700;1529
700;1695
700;1302
700;1208
700;913
700;1046
700;1048
700;1354
676;980
676;1065
676;1066
676;1067
846;796
846;1647
846;1596
11;796
11;1647
11;1596
874;796
874;1647
874;1596
651;1629
651;1630
651;470
651;471
651;1344
651;637
651;1496
651;172
651;1023
651;1032
234;1046
234;1048
234;1354
234;989
234;995
234;998
234;1002
234;1006
234;1009
324;1046
324;1048
324;1354
324;989
324;995
324;998
324;1002
324;1006
324;1009
855;1046
855;1048
855;1354
855;989
855;995
855;998
855;1002
855;1006
855;1009
1019;1046
1019;1048
1019;1354
1019;989
1019;995
1019;998
1019;1002
1019;1006
1019;1009
1020;1046
1020;1048
1020;1354
1020;989
1020;995
1020;998
1020;1002
1020;1006
1020;1009
514;1046
514;1048
514;934
514;1529
832;1046
832;1048
832;934
832;1529
111;430
132;430
483;430
58;430
59;430
260;430
111;1406
111;627
132;1406
132;627
483;1406
483;627
58;1406
58;627
59;1406
59;627
260;1406
260;627
803;470
803;471
803;949
803;1344
803;1059
436;1059
436;627
1314;1059
1314;627
1315;1059
1315;627
851;802
851;812
851;813
851;1043
851;1654
851;1655
852;802
852;812
852;813
852;1043
852;1654
852;1655
876;802
876;812
876;813
876;1043
876;1654
876;1655
860;845
263;975
263;1629
263;1630
263;1484
1468;975
1468;1629
1468;1630
1468;1484
1532;975
1532;1629
1532;1630
1532;1484
500;470
500;471
500;1344
500;1059
109;470
109;471
109;1344
109;1059
655;1310
655;1314
655;1321
655;1046
655;1048
655;1059
655;1629
655;1630
655;1259
655;913
655;1425
655;1147
655;1529
655;1105
655;949
655;1046
655;1048
655;1484
504;794
743;1529
743;949
1555;678
1555;677
1555;1535
647;913
11;913
874;913
97;1629
97;1630
97;1147
96;1629
96;1630
96;1147
279;975
279;1260
279;1629
279;1630
279;470
279;471
279;1344
279;1059
1;1557
1;1273
187;1557
187;1273
1059;1557
1059;1273
278;240
278;23
278;24
70;637
70;1496
70;69
11;637
11;1496
11;69
874;637
874;1496
874;69
70;1383
11;1383
874;1383
423;866
423;1469
423;164
423;168
68;866
68;1469
68;164
68;168
423;1368
68;1368
228;1425
228;1610
228;812
228;813
228;1654
228;1655
46;1425
46;1610
46;812
46;813
46;1654
46;1655
47;1425
47;1610
47;812
47;813
47;1654
47;1655
621;1425
621;1610
621;812
621;813
621;1654
621;1655
594;1368
594;1310
594;1314
594;1321
594;1682
594;1368
624;1260
624;1529
624;470
624;471
624;1344
271;1425
271;1629
271;1630
271;1059
58;1425
58;1629
58;1630
58;1059
59;1425
59;1629
59;1630
59;1059
1200;1425
1200;1629
1200;1630
1200;1059
260;1177
260;1374
260;358
260;172
260;1023
260;1032
619;627
619;584
174;949
174;1059
23;794
24;794
23;470
23;471
23;949
23;1344
23;1059
24;470
24;471
24;949
24;1344
24;1059
270;845
935;470
935;471
935;949
935;1344
935;1059
852;975
852;949
851;975
851;949
695;796
695;1647
695;1596
570;1629
570;1630
570;949
570;1610
570;812
570;813
570;1654
570;1655
570;1059
570;358
570;1406
230;1629
230;1630
230;949
230;1610
230;812
230;813
230;1654
230;1655
230;1059
230;358
230;1406
411;1629
411;1630
411;949
411;1610
411;812
411;813
411;1654
411;1655
411;1059
411;358
411;1406
412;1629
412;1630
412;949
412;1610
412;812
412;813
412;1654
412;1655
412;1059
412;358
412;1406
1005;1629
1005;1630
1005;949
1005;1610
1005;812
1005;813
1005;1654
1005;1655
1005;1059
1005;358
1005;1406
1112;1629
1112;1630
1112;949
1112;1610
1112;812
1112;813
1112;1654
1112;1655
1112;1059
1112;358
1112;1406
570;1406
570;1177
570;637
570;1496
570;584
570;172
570;1023
570;1032
570;518
230;1406
230;1177
230;637
230;1496
230;584
230;172
230;1023
230;1032
230;518
411;1406
411;1177
411;637
411;1496
411;584
411;172
411;1023
411;1032
411;518
412;1406
412;1177
412;637
412;1496
412;584
412;172
412;1023
412;1032
412;518
1005;1406
1005;1177
1005;637
1005;1496
1005;584
1005;172
1005;1023
1005;1032
1005;518
1112;1406
1112;1177
1112;637
1112;1496
1112;584
1112;172
1112;1023
1112;1032
1112;518
570;913
230;913
411;913
412;913
1005;913
1112;913
742;742
78;1529
78;1425
619;141
619;142
619;157
619;228
385;584
385;1596
385;1610
385;812
385;813
385;1654
385;1655
385;1177
385;1529
385;1105
385;1368
385;1529
385;1059
385;1037
385;1494
385;1105
385;1425
385;306
385;1682
385;1413
1180;1147
1180;627
767;1425
767;1147
301;1629
301;1630
301;1059
705;470
705;471
705;1344
705;1059
705;1629
705;1630
705;1610
705;812
705;813
705;1654
705;1655
375;949
375;1529
375;1610
375;812
375;813
375;1654
375;1655
338;949
338;1529
338;1610
338;812
338;813
338;1654
338;1655
375;678
375;677
375;1535
338;678
338;677
338;1535
375;470
375;471
375;1344
375;1425
338;470
338;471
338;1344
338;1425
375;949
375;1147
338;949
338;1147
331;913
331;980
331;1405
331;913
331;1354
331;1451
730;1529
730;1629
730;1630
730;470
730;471
730;1344
730;1046
730;1048
730;1425
730;358
22;1189
1127;1368
1127;1037
1338;1275
1338;11
1338;874
1338;1608
102;949
102;1046
102;1048
102;1484
102;913
398;913
398;1310
398;1314
398;1321
398;1046
398;1048
710;1425
710;1629
710;1630
710;1059
363;227
357;227
1246;227
363;589
357;589
1246;589
183;627
183;584
265;401
265;400
458;1368
509;949
509;1406
1390;949
1390;1406
685;1529
685;1105
685;1425
685;949
685;1610
685;812
685;813
685;1654
685;1655
685;1059
686;1529
686;1105
686;1425
686;949
686;1610
686;812
686;813
686;1654
686;1655
686;1059
685;1425
685;358
686;1425
686;358
685;1374
685;306
686;1374
686;306
685;845
686;845
120;627
120;584
11;627
11;584
61;627
61;584
874;627
874;584
120;584
120;518
11;584
11;518
61;584
61;518
874;584
874;518
287;975
287;1529
1019;975
1019;1529
1020;975
1020;1529
651;155
47;397
1025;397
1030;397
46;397
213;470
213;471
213;1046
213;1048
213;1344
213;1059
289;1682
289;981
290;1557
290;1273
503;1425
503;1406
185;1046
185;1048
185;1629
185;1630
185;1425
619;1046
619;1048
619;1629
619;1630
619;1425
185;989
185;995
185;998
185;1002
185;1009
185;1310
185;1249
619;989
619;995
619;998
619;1002
619;1009
619;1310
619;1249
141;796
141;1647
141;1596
141;1336
665;1534
665;1213
665;1589
665;11
665;874
272;470
272;471
272;949
272;1344
272;1059
11;470
11;471
11;949
11;1344
11;1059
874;470
874;471
874;949
874;1344
874;1059
355;470
355;714
938;470
938;714
355;470
355;714
938;470
938;714
255;776
1141;776
842;1189
842;338
310;1525
812;1525
813;1525
1654;1525
1655;1525
310;742
812;742
813;742
1654;742
1655;742
289;1354
289;1451
289;1405
183;627
183;584
381;1080
141;796
141;1647
141;1596
138;1557
260;1557
960;1557
595;1059
595;1406
596;1059
596;1406
522;1368
753;1368
1272;1368
522;1368
753;1368
1272;1368
1;1406
1;627
174;1406
174;627
1;627
1;584
174;627
174;584
1;430
174;430
1;913
1;1310
1;1314
1;1321
174;913
174;1310
174;1314
174;1321
1;1046
1;1048
1;1368
1;974
174;1046
174;1048
174;1368
174;974
1;30
1;812
1;813
1;1654
1;1655
174;30
174;812
174;813
174;1654
174;1655
1;989
1;995
1;998
1;1002
1;1009
1;1310
1;1314
1;1321
1;1451
174;989
174;995
174;998
174;1002
174;1009
174;1310
174;1314
174;1321
174;1451
1;1629
1;1630
1;949
174;1629
174;1630
174;949
100;227
441;1046
441;1048
441;1314
441;1316
441;1547
441;832
183;358
183;637
183;1496
183;1529
183;1629
183;1630
183;1059
183;1629
183;1630
183;1105
13;1529
13;949
677;1529
677;949
1535;1529
1535;949
1195;470
1195;471
1195;1344
1195;1610
1195;812
1195;813
1195;1654
1195;1655
1099;113
425;1475
1019;1475
1020;1475
435;833
435;832
263;833
263;832
1311;1037
1311;1494
859;1682
859;981
812;1682
812;981
813;1682
813;981
1043;1682
1043;981
1654;1682
1654;981
1655;1682
1655;981
859;627
859;1226
812;627
812;1226
813;627
813;1226
1043;627
1043;1226
1654;627
1654;1226
1655;627
1655;1226
38;1059
38;627
832;1059
832;627
1609;1059
1609;627
239;1046
239;1048
239;1629
239;1630
239;1425
239;913
101;1529
101;470
101;471
101;1344
1;339
1;776
140;339
140;776
164;339
164;776
655;913
655;1354
642;627
642;584
23;627
23;584
24;627
24;584
1625;1059
1625;1406
1625;1328
1625;338
6;975
6;949
272;470
272;471
272;949
272;1344
272;1059
11;470
11;471
11;949
11;1344
11;1059
874;470
874;471
874;949
874;1344
874;1059
423;627
423;1596
57;627
57;1596
423;975
57;975
562;1189
562;503
562;1406
